CMDLINE python recipes.py docs-to-keywords-df --infile data/test_02_14_2020/kwds.jsonl --outfile data/test_02_14_2020/all_keywords.jsonl --out_years data/test_02_14_2020/year_counts.csv --min_thresh 500
MEM 1194.882812 1585940451.4781
MEM 1194.882812 1585940451.5784
MEM 1194.976562 1585940451.6836
MEM 1195.214844 1585940451.7840
MEM 1195.492188 1585940451.8893
MEM 1195.734375 1585940451.9898
MEM 1195.980469 1585940452.0908
MEM 1196.257812 1585940452.1952
MEM 1196.542969 1585940452.2997
MEM 1196.855469 1585940452.4049
MEM 1197.109375 1585940452.5056
MEM 1197.363281 1585940452.6108
MEM 1197.683594 1585940452.7159
MEM 1198.015625 1585940452.8203
MEM 1198.292969 1585940452.9254
MEM 1198.558594 1585940453.0305
MEM 1198.800781 1585940453.1333
MEM 1199.082031 1585940453.2385
MEM 1199.351562 1585940453.3394
MEM 1199.691406 1585940453.4445
MEM 1199.957031 1585940453.5494
MEM 1200.187500 1585940453.6501
MEM 1200.464844 1585940453.7504
MEM 1200.789062 1585940453.8555
MEM 1201.085938 1585940453.9561
MEM 1201.328125 1585940454.0595
MEM 1201.562500 1585940454.1627
MEM 1201.804688 1585940454.2679
MEM 1202.050781 1585940454.3693
MEM 1202.285156 1585940454.4744
MEM 1202.531250 1585940454.5784
MEM 1202.804688 1585940454.6836
MEM 1203.050781 1585940454.7840
MEM 1203.300781 1585940454.8865
MEM 1203.558594 1585940454.9891
MEM 1203.804688 1585940455.0920
MEM 1204.035156 1585940455.1959
MEM 1204.285156 1585940455.3011
MEM 1204.546875 1585940455.4038
MEM 1204.785156 1585940455.5053
MEM 1205.019531 1585940455.6070
MEM 1205.250000 1585940455.7108
MEM 1205.488281 1585940455.8147
MEM 1205.765625 1585940455.9193
MEM 1206.007812 1585940456.0211
MEM 1206.257812 1585940456.1225
MEM 1206.566406 1585940456.2245
MEM 1206.789062 1585940456.3284
MEM 1207.042969 1585940456.4317
MEM 1207.261719 1585940456.5330
MEM 1207.472656 1585940456.6354
MEM 1207.789062 1585940456.7406
MEM 1208.023438 1585940456.8424
MEM 1208.269531 1585940456.9434
MEM 1208.503906 1585940457.0436
MEM 1208.753906 1585940457.1474
MEM 1209.011719 1585940457.2503
MEM 1209.246094 1585940457.3507
MEM 1209.574219 1585940457.4553
MEM 1209.792969 1585940457.5565
MEM 1210.066406 1585940457.6579
MEM 1210.320312 1585940457.7632
MEM 1210.558594 1585940457.8662
MEM 1210.796875 1585940457.9693
MEM 1211.042969 1585940458.0730
MEM 1211.292969 1585940458.1783
MEM 1211.613281 1585940458.2825
MEM 1211.843750 1585940458.3840
MEM 1212.078125 1585940458.4890
MEM 1212.304688 1585940458.5918
MEM 1212.566406 1585940458.6932
MEM 1212.812500 1585940458.7961
MEM 1213.039062 1585940458.8986
MEM 1213.257812 1585940458.9996
MEM 1213.531250 1585940459.1047
MEM 1213.832031 1585940459.2093
MEM 1214.066406 1585940459.3095
MEM 1214.328125 1585940459.4147
MEM 1214.589844 1585940459.5156
MEM 1214.824219 1585940459.6192
MEM 1215.074219 1585940459.7228
MEM 1215.312500 1585940459.8238
MEM 1215.566406 1585940459.9284
MEM 1215.785156 1585940460.0329
MEM 1216.019531 1585940460.1340
MEM 1216.335938 1585940460.2377
MEM 1216.578125 1585940460.3422
MEM 1216.808594 1585940460.4450
MEM 1217.035156 1585940460.5457
MEM 1217.234375 1585940460.6474
MEM 1217.441406 1585940460.7518
MEM 1217.554688 1585940460.8523
MEM 1217.617188 1585940460.9563
MEM 1217.746094 1585940461.0581
MEM 1217.894531 1585940461.1630
MEM 1218.042969 1585940461.2639
MEM 1218.195312 1585940461.3685
MEM 1218.347656 1585940461.4701
MEM 1218.496094 1585940461.5753
MEM 1218.644531 1585940461.6783
MEM 1218.785156 1585940461.7794
MEM 1218.925781 1585940461.8840
MEM 1219.066406 1585940461.9852
MEM 1219.214844 1585940462.0903
MEM 1219.351562 1585940462.1910
MEM 1219.488281 1585940462.2926
MEM 1219.628906 1585940462.3940
MEM 1219.628906 1585940462.4982
MEM 1219.632812 1585940462.6018
MEM 1219.667969 1585940462.7035
MEM 1219.667969 1585940462.8087
MEM 1219.796875 1585940462.9130
MEM 1219.945312 1585940463.0157
MEM 1220.093750 1585940463.1193
MEM 1220.246094 1585940463.2237
MEM 1220.398438 1585940463.3284
MEM 1220.535156 1585940463.4298
MEM 1220.679688 1585940463.5340
MEM 1220.824219 1585940463.6368
MEM 1220.976562 1585940463.7414
MEM 1221.121094 1585940463.8451
MEM 1221.261719 1585940463.9458
MEM 1221.402344 1585940464.0467
MEM 1221.542969 1585940464.1507
MEM 1221.687500 1585940464.2552
MEM 1221.828125 1585940464.3562
MEM 1221.976562 1585940464.4599
MEM 1222.113281 1585940464.5611
MEM 1222.257812 1585940464.6640
MEM 1222.394531 1585940464.7651
MEM 1222.542969 1585940464.8693
MEM 1222.691406 1585940464.9744
MEM 1222.835938 1585940465.0795
MEM 1222.980469 1585940465.1828
MEM 1223.125000 1585940465.2864
MEM 1223.269531 1585940465.3896
MEM 1223.417969 1585940465.4933
MEM 1223.574219 1585940465.5973
MEM 1223.726562 1585940465.7007
MEM 1223.882812 1585940465.8041
MEM 1224.027344 1585940465.9069
MEM 1224.175781 1585940466.0103
MEM 1224.324219 1585940466.1108
MEM 1224.472656 1585940466.2123
MEM 1224.625000 1585940466.3136
MEM 1224.761719 1585940466.4180
MEM 1224.910156 1585940466.5205
MEM 1225.066406 1585940466.6229
MEM 1225.222656 1585940466.7280
MEM 1225.375000 1585940466.8311
MEM 1225.523438 1585940466.9339
MEM 1225.667969 1585940467.0372
MEM 1225.816406 1585940467.1375
MEM 1225.972656 1585940467.2426
MEM 1226.121094 1585940467.3451
MEM 1226.269531 1585940467.4470
MEM 1226.421875 1585940467.5521
MEM 1226.570312 1585940467.6529
MEM 1226.710938 1585940467.7533
MEM 1226.851562 1585940467.8544
MEM 1227.003906 1585940467.9571
MEM 1227.144531 1585940468.0584
MEM 1227.300781 1585940468.1637
MEM 1227.449219 1585940468.2688
MEM 1227.597656 1585940468.3722
MEM 1227.750000 1585940468.4773
MEM 1227.890625 1585940468.5784
MEM 1228.046875 1585940468.6830
MEM 1228.187500 1585940468.7841
MEM 1228.328125 1585940468.8869
MEM 1228.472656 1585940468.9911
MEM 1228.605469 1585940469.0914
MEM 1228.750000 1585940469.1916
MEM 1228.898438 1585940469.2960
MEM 1229.035156 1585940469.3964
MEM 1229.175781 1585940469.4972
MEM 1229.316406 1585940469.5985
MEM 1229.460938 1585940469.7038
MEM 1229.601562 1585940469.8040
MEM 1229.746094 1585940469.9091
MEM 1229.894531 1585940470.0128
MEM 1230.039062 1585940470.1156
MEM 1230.187500 1585940470.2205
MEM 1230.335938 1585940470.3246
MEM 1230.464844 1585940470.4284
MEM 1230.609375 1585940470.5299
MEM 1230.746094 1585940470.6303
MEM 1230.894531 1585940470.7331
MEM 1231.035156 1585940470.8358
MEM 1231.175781 1585940470.9390
MEM 1231.312500 1585940471.0393
MEM 1231.457031 1585940471.1435
MEM 1231.601562 1585940471.2449
MEM 1231.746094 1585940471.3451
MEM 1231.898438 1585940471.4504
MEM 1232.039062 1585940471.5518
MEM 1232.179688 1585940471.6546
MEM 1232.328125 1585940471.7596
MEM 1232.472656 1585940471.8617
MEM 1232.609375 1585940471.9623
MEM 1232.750000 1585940472.0673
MEM 1232.894531 1585940472.1693
MEM 1233.031250 1585940472.2707
MEM 1233.140625 1585940472.3759
MEM 1233.167969 1585940472.4800
MEM 1233.222656 1585940472.5851
MEM 1233.273438 1585940472.6872
MEM 1233.324219 1585940472.7875
MEM 1233.375000 1585940472.8877
MEM 1233.417969 1585940472.9883
MEM 1233.476562 1585940473.0894
MEM 1233.527344 1585940473.1916
MEM 1233.578125 1585940473.2952
MEM 1233.628906 1585940473.3956
MEM 1233.675781 1585940473.4958
MEM 1233.726562 1585940473.6000
MEM 1233.777344 1585940473.7017
MEM 1233.828125 1585940473.8024
MEM 1233.878906 1585940473.9069
MEM 1233.925781 1585940474.0079
MEM 1233.976562 1585940474.1114
MEM 1234.027344 1585940474.2116
MEM 1234.078125 1585940474.3119
MEM 1234.128906 1585940474.4161
MEM 1234.179688 1585940474.5168
MEM 1234.230469 1585940474.6215
MEM 1234.281250 1585940474.7230
MEM 1234.332031 1585940474.8253
MEM 1234.382812 1585940474.9299
MEM 1234.429688 1585940475.0301
MEM 1234.484375 1585940475.1353
MEM 1234.535156 1585940475.2386
MEM 1234.585938 1585940475.3438
MEM 1234.636719 1585940475.4448
MEM 1234.687500 1585940475.5486
MEM 1234.742188 1585940475.6539
MEM 1234.792969 1585940475.7550
MEM 1234.847656 1585940475.8571
MEM 1234.898438 1585940475.9605
MEM 1234.949219 1585940476.0623
MEM 1235.000000 1585940476.1646
MEM 1235.054688 1585940476.2693
MEM 1235.105469 1585940476.3695
MEM 1235.160156 1585940476.4747
MEM 1235.214844 1585940476.5798
MEM 1235.269531 1585940476.6817
MEM 1235.324219 1585940476.7852
MEM 1235.375000 1585940476.8858
MEM 1235.425781 1585940476.9898
MEM 1235.480469 1585940477.0904
MEM 1235.535156 1585940477.1918
MEM 1235.585938 1585940477.2928
MEM 1235.640625 1585940477.3944
MEM 1235.691406 1585940477.4962
MEM 1235.742188 1585940477.5984
MEM 1235.796875 1585940477.6993
MEM 1235.847656 1585940477.8021
MEM 1235.902344 1585940477.9063
MEM 1235.953125 1585940478.0087
MEM 1236.007812 1585940478.1120
MEM 1236.062500 1585940478.2147
MEM 1236.117188 1585940478.3192
MEM 1236.167969 1585940478.4231
MEM 1236.226562 1585940478.5267
MEM 1236.277344 1585940478.6293
MEM 1236.332031 1585940478.7307
MEM 1236.375000 1585940478.8359
MEM 1236.421875 1585940478.9362
MEM 1236.472656 1585940479.0366
MEM 1236.523438 1585940479.1418
MEM 1236.574219 1585940479.2422
MEM 1236.625000 1585940479.3439
MEM 1236.675781 1585940479.4474
MEM 1236.726562 1585940479.5484
MEM 1236.777344 1585940479.6495
MEM 1236.828125 1585940479.7530
MEM 1236.878906 1585940479.8570
MEM 1236.925781 1585940479.9574
MEM 1236.976562 1585940480.0595
MEM 1237.027344 1585940480.1614
MEM 1237.078125 1585940480.2649
MEM 1237.128906 1585940480.3692
MEM 1237.183594 1585940480.4744
MEM 1237.230469 1585940480.5748
MEM 1237.281250 1585940480.6789
MEM 1237.332031 1585940480.7814
MEM 1237.386719 1585940480.8863
MEM 1237.437500 1585940480.9898
MEM 1237.488281 1585940481.0925
MEM 1237.539062 1585940481.1954
MEM 1237.589844 1585940481.2977
MEM 1237.625000 1585940481.4006
MEM 1235.367188 1585940481.5055
MEM 1235.738281 1585940481.6063
MEM 1236.464844 1585940481.7065
MEM 1238.710938 1585940481.8104
MEM 1238.710938 1585940481.9145
MEM 1242.085938 1585940482.0193
MEM 1295.878906 1585940482.1228
MEM 1343.957031 1585940482.2240
MEM 1343.984375 1585940482.3256
MEM 1322.378906 1585940482.4262
MEM 1336.066406 1585940482.5282
MEM 1350.386719 1585940482.6314
MEM 1365.230469 1585940482.7349
MEM 1320.070312 1585940482.8391
MEM 1320.074219 1585940482.9433
MEM 1320.074219 1585940483.0476
MEM 1320.074219 1585940483.1522
MEM 1191.644531 1585940483.2537
MEM 1188.394531 1585940483.3553
MEM 1182.406250 1585940483.4574
MEM 1175.160156 1585940483.5626
MEM 1167.023438 1585940483.6650
