CMDLINE python recipes.py docs-to-keywords-df --infile data/test_02_14_2020/kwds.jsonl --outfile data/test_02_14_2020/all_keywords.jsonl --out_years data/test_02_14_2020/year_counts.csv --min_thresh 500
MEM 0.265625 1585939782.3055
MEM 12.789062 1585939782.4078
MEM 18.585938 1585939782.5118
MEM 18.906250 1585939782.6120
MEM 25.140625 1585939782.7124
MEM 32.839844 1585939782.8128
MEM 40.050781 1585939782.9132
MEM 47.601562 1585939783.0146
MEM 59.171875 1585939783.1151
MEM 64.605469 1585939783.2157
MEM 70.164062 1585939783.3178
MEM 73.695312 1585939783.4185
MEM 77.921875 1585939783.5187
MEM 84.191406 1585939783.6190
MEM 90.929688 1585939783.7199
MEM 98.796875 1585939783.8218
MEM 101.980469 1585939783.9229
MEM 104.824219 1585939784.0233
MEM 106.652344 1585939784.1240
MEM 108.695312 1585939784.2246
MEM 115.378906 1585939784.3262
MEM 124.527344 1585939784.4269
MEM 129.285156 1585939784.5279
MEM 134.265625 1585939784.6300
MEM 138.445312 1585939784.7303
MEM 141.691406 1585939784.8326
MEM 147.757812 1585939784.9334
MEM 153.949219 1585939785.0356
MEM 159.031250 1585939785.1358
MEM 167.023438 1585939785.2387
MEM 170.187500 1585939785.3392
MEM 175.976562 1585939785.4398
MEM 180.558594 1585939785.5402
MEM 184.398438 1585939785.6410
MEM 188.078125 1585939785.7413
MEM 188.875000 1585939785.8416
MEM 204.113281 1585939785.9436
MEM 280.500000 1585939786.0454
MEM 282.316406 1585939786.1505
MEM 306.617188 1585939786.2530
MEM 345.738281 1585939786.3533
MEM 353.929688 1585939786.4551
MEM 357.789062 1585939786.5554
MEM 367.429688 1585939786.6556
MEM 377.527344 1585939786.7574
MEM 380.496094 1585939786.8618
MEM 385.460938 1585939786.9660
MEM 389.511719 1585939787.0669
MEM 390.515625 1585939787.1692
MEM 390.531250 1585939787.2694
MEM 393.316406 1585939787.3737
MEM 397.515625 1585939787.5952
MEM 399.144531 1585939787.6975
MEM 400.566406 1585939787.8014
MEM 403.250000 1585939787.9054
MEM 404.632812 1585939788.0069
MEM 420.820312 1585939788.1072
MEM 422.941406 1585939788.2118
MEM 424.468750 1585939788.3128
MEM 425.484375 1585939788.4153
MEM 425.097656 1585939788.5205
MEM 425.378906 1585939788.6207
MEM 425.421875 1585939788.7208
MEM 425.675781 1585939788.8210
MEM 425.675781 1585939788.9215
MEM 425.683594 1585939789.0240
MEM 426.199219 1585939789.1269
MEM 426.210938 1585939789.2299
MEM 470.804688 1585939789.3326
MEM 521.054688 1585939789.4368
MEM 523.453125 1585939789.5376
MEM 539.421875 1585939789.6379
MEM 568.660156 1585939789.7383
MEM 569.386719 1585939789.8386
MEM 608.113281 1585939789.9404
MEM 608.914062 1585939790.0406
MEM 611.972656 1585939790.1412
MEM 641.046875 1585939790.2465
MEM 661.914062 1585939790.3517
MEM 677.140625 1585939790.4560
MEM 688.015625 1585939790.5584
MEM 711.011719 1585939790.6618
MEM 711.011719 1585939790.7621
MEM 711.011719 1585939790.8647
MEM 716.015625 1585939790.9651
MEM 721.347656 1585939791.0687
MEM 723.546875 1585939791.1690
MEM 728.335938 1585939791.2739
MEM 735.101562 1585939791.3779
MEM 738.312500 1585939791.4806
MEM 743.230469 1585939791.5857
MEM 763.847656 1585939791.6877
MEM 780.113281 1585939791.7908
MEM 791.015625 1585939791.8959
MEM 757.515625 1585939791.9961
MEM 824.542969 1585939792.0990
MEM 871.386719 1585939792.2011
MEM 924.730469 1585939792.3016
MEM 969.500000 1585939792.4057
MEM 969.500000 1585939792.5070
MEM 969.519531 1585939792.6118
MEM 969.523438 1585939792.7146
MEM 969.523438 1585939792.8186
MEM 969.523438 1585939792.9198
MEM 969.527344 1585939793.0210
MEM 969.527344 1585939793.1224
MEM 969.527344 1585939793.2241
MEM 969.527344 1585939793.3289
MEM 969.527344 1585939793.4331
MEM 969.531250 1585939793.5368
MEM 969.613281 1585939793.6372
MEM 969.613281 1585939793.7385
MEM 969.613281 1585939793.8413
MEM 969.613281 1585939793.9417
MEM 969.707031 1585939794.0426
MEM 969.871094 1585939794.1429
MEM 970.050781 1585939794.2437
MEM 970.230469 1585939794.3458
MEM 970.402344 1585939794.4468
MEM 970.582031 1585939794.5517
MEM 970.757812 1585939794.6519
MEM 970.929688 1585939794.7534
MEM 971.105469 1585939794.8547
MEM 971.281250 1585939794.9549
MEM 971.449219 1585939795.0554
MEM 971.617188 1585939795.1557
MEM 971.789062 1585939795.2566
MEM 971.960938 1585939795.3576
MEM 972.140625 1585939795.4619
MEM 972.316406 1585939795.5634
MEM 972.488281 1585939795.6638
MEM 972.660156 1585939795.7641
MEM 972.843750 1585939795.8643
MEM 973.007812 1585939795.9661
MEM 973.203125 1585939796.0677
MEM 973.382812 1585939796.1705
MEM 973.566406 1585939796.2708
MEM 973.757812 1585939796.3737
MEM 973.941406 1585939796.4759
MEM 974.136719 1585939796.5798
MEM 974.335938 1585939796.6847
MEM 974.500000 1585939796.7872
MEM 974.667969 1585939796.8879
MEM 975.070312 1585939796.9881
MEM 977.964844 1585939797.0894
MEM 980.812500 1585939797.1897
MEM 983.960938 1585939797.2900
MEM 992.109375 1585939797.3904
MEM 992.375000 1585939797.4908
MEM 992.152344 1585939797.5953
MEM 995.363281 1585939797.6955
MEM 1003.664062 1585939797.7967
MEM 1006.941406 1585939797.8972
MEM 1009.886719 1585939797.9978
MEM 1013.039062 1585939798.0982
MEM 1016.222656 1585939798.1999
MEM 1020.117188 1585939798.3040
MEM 981.285156 1585939798.4047
MEM 982.578125 1585939798.5049
MEM 986.621094 1585939798.6073
MEM 990.820312 1585939798.7118
MEM 994.644531 1585939798.8127
MEM 998.773438 1585939798.9153
MEM 1002.652344 1585939799.0156
MEM 1006.769531 1585939799.1194
MEM 1010.156250 1585939799.2213
MEM 1013.527344 1585939799.3220
MEM 1016.945312 1585939799.4235
MEM 1020.281250 1585939799.5264
MEM 1024.332031 1585939799.6290
MEM 1002.867188 1585939799.7305
MEM 986.875000 1585939799.8347
MEM 990.363281 1585939799.9368
MEM 993.628906 1585939800.0374
MEM 999.410156 1585939800.1394
MEM 1003.101562 1585939800.2418
MEM 1003.109375 1585939800.3470
MEM 1006.550781 1585939800.4476
MEM 1004.558594 1585939800.5481
MEM 1008.019531 1585939800.6523
MEM 1011.402344 1585939800.7526
MEM 1014.851562 1585939800.8531
MEM 1018.867188 1585939800.9563
MEM 1000.984375 1585939801.0610
MEM 981.015625 1585939801.1629
MEM 985.679688 1585939801.2631
MEM 989.378906 1585939801.3663
MEM 995.238281 1585939801.4672
MEM 998.628906 1585939801.5687
MEM 1001.988281 1585939801.6724
MEM 1005.320312 1585939801.7726
MEM 1003.312500 1585939801.8730
MEM 1006.246094 1585939801.9743
MEM 1009.386719 1585939802.0749
MEM 1012.429688 1585939802.1757
MEM 1015.882812 1585939802.2761
MEM 1019.121094 1585939802.3797
MEM 980.062500 1585939802.4838
MEM 984.359375 1585939802.5869
MEM 987.996094 1585939802.6892
MEM 991.382812 1585939802.7894
MEM 993.914062 1585939802.8897
MEM 997.968750 1585939802.9917
MEM 1001.972656 1585939803.0934
MEM 1005.375000 1585939803.1955
MEM 1009.187500 1585939803.3004
MEM 1012.605469 1585939803.4029
MEM 1015.925781 1585939803.5035
MEM 1019.441406 1585939803.6038
MEM 1023.136719 1585939803.7041
MEM 985.316406 1585939803.8061
MEM 986.246094 1585939803.9083
MEM 989.605469 1585939804.0118
MEM 992.921875 1585939804.1162
MEM 995.996094 1585939804.2165
MEM 999.425781 1585939804.3168
MEM 1001.515625 1585939804.4170
MEM 1004.968750 1585939804.5175
MEM 1008.332031 1585939804.6213
MEM 1011.480469 1585939804.7217
MEM 1014.769531 1585939804.8220
MEM 1018.144531 1585939804.9222
MEM 1022.308594 1585939805.0256
MEM 988.898438 1585939805.1264
MEM 985.566406 1585939805.2267
MEM 988.488281 1585939805.3319
MEM 991.906250 1585939805.4330
MEM 995.023438 1585939805.5333
MEM 995.027344 1585939805.6369
MEM 995.832031 1585939805.7372
MEM 997.320312 1585939805.8376
MEM 997.855469 1585939805.9412
MEM 999.082031 1585939806.0449
MEM 999.042969 1585939806.1499
MEM 998.585938 1585939806.2502
MEM 999.375000 1585939806.3505
MEM 1000.042969 1585939806.4516
MEM 1000.273438 1585939806.5558
MEM 1001.421875 1585939806.6563
MEM 958.160156 1585939806.7606
MEM 914.277344 1585939806.8619
MEM 915.316406 1585939806.9658
MEM 916.750000 1585939807.0703
MEM 919.093750 1585939807.1741
MEM 880.683594 1585939807.2775
MEM 880.542969 1585939807.3778
MEM 880.542969 1585939807.4838
MEM 880.855469 1585939807.5877
